SpeciesName,month,year,stateProvince,decimalLatitude,decimalLongitude
Little Curfew,11,2011,Queensland,-13.947,143.202705
Little Curfew,11,2018,Victoria,-35.652378,143.780151
Little Curfew,1,2022,Queensland,-20.588161,139.528731
Little Curfew,2,2019,Western Australia,-20.6,118.7
Little Curfew,8,2022,New South Wales,-34.855009,150.746203
Little Curfew,3,1983,Northern Territory,-12.3289,132.837
Little Curfew,6,1983,Northern Territory,-12.2925,132.808
Little Curfew,3,1983,Northern Territory,-12.3637,132.82
Little Curfew,9,1982,Northern Territory,-12.2577,132.857
Little Curfew,3,1984,Northern Territory,-12.364,132.853
Little Curfew,12,1982,Northern Territory,-12.2577,132.857
Little Curfew,3,1984,Northern Territory,-12.3094,132.817
Little Curfew,3,1982,Northern Territory,-12.364,132.853
Little Curfew,9,1983,Northern Territory,-12.3236,132.794
Little Curfew,3,1983,Northern Territory,-12.3468,132.825
Little Curfew,3,1982,Northern Territory,-12.3464,132.803
Little Curfew,6,1982,Northern Territory,-12.2577,132.857
Little Curfew,12,1983,Northern Territory,-12.2777,132.863
Little Curfew,3,1984,Northern Territory,-12.2577,132.857
Little Curfew,12,1983,Northern Territory,-12.2557,132.802
Little Curfew,6,1981,Northern Territory,-12.364,132.853
Little Curfew,3,1982,Northern Territory,-12.3142,132.872
Little Curfew,3,1982,Northern Territory,-12.2777,132.852
Little Curfew,6,1981,Northern Territory,-12.3637,132.82
Little Curfew,9,1983,Northern Territory,-12.2577,132.857
Little Curfew,12,1982,Northern Territory,-12.3466,132.814
Little Curfew,12,1982,Northern Territory,-12.2915,132.796
Little Curfew,12,1983,Northern Territory,-12.3276,132.827
Little Curfew,6,1981,Northern Territory,-12.2777,132.863
Little Curfew,3,1982,Northern Territory,-12.2569,132.835
Little Curfew,3,1983,Northern Territory,-12.2777,132.852
Little Curfew,3,1984,Northern Territory,-12.3637,132.82
Little Curfew,6,1981,Northern Territory,-12.2577,132.857
Little Curfew,3,1982,Northern Territory,-12.3466,132.814
Little Curfew,6,1983,Northern Territory,-12.2915,132.796
Little Curfew,12,1982,Northern Territory,-12.2553,132.791
Little Curfew,6,1981,Northern Territory,-12.3262,132.816
Little Curfew,3,1984,Northern Territory,-12.2569,132.835
Little Curfew,6,1981,Northern Territory,-12.2777,132.852
Little Curfew,6,1981,Northern Territory,-12.3468,132.825
Little Curfew,9,1983,Northern Territory,-12.2565,132.824
Little Curfew,9,1981,Northern Territory,-12.3466,132.814
Little Curfew,6,1981,Northern Territory,-12.2915,132.796
Little Curfew,9,1982,Northern Territory,-12.2553,132.791
Little Curfew,9,1982,Northern Territory,-12.3262,132.816
Little Curfew,6,1983,Northern Territory,-12.2569,132.835
Little Curfew,3,1983,Northern Territory,-12.2966,132.852
Little Curfew,6,1984,Northern Territory,-12.2779,132.885
Little Curfew,6,1983,Northern Territory,-12.2565,132.824
Little Curfew,6,1983,Northern Territory,-12.3466,132.814
Little Curfew,9,1983,Northern Territory,-12.2915,132.796
Little Curfew,6,1983,Northern Territory,-12.3249,132.805
Little Curfew,9,1983,Northern Territory,-12.2956,132.841
Little Curfew,3,1983,Northern Territory,-12.2936,132.819
Little Curfew,7,1983,Northern Territory,-12.3249,132.805
Little Curfew,3,1983,Northern Territory,-12.2565,132.824
Little Curfew,6,1983,Northern Territory,-12.2779,132.885
Little Curfew,9,1981,Northern Territory,-12.2966,132.852
Little Curfew,6,1982,Northern Territory,-12.2776,132.841
Little Curfew,12,1982,Northern Territory,-12.3249,132.805
Little Curfew,12,1983,Northern Territory,-12.3113,132.839
Little Curfew,12,1981,Northern Territory,-12.3469,132.836
Little Curfew,6,1983,Northern Territory,-12.2936,132.819
Little Curfew,9,1981,Northern Territory,-12.2565,132.824
Little Curfew,6,1982,Northern Territory,-12.2779,132.885
Little Curfew,9,1982,Northern Territory,-12.2561,132.813
Little Curfew,6,1983,Northern Territory,-12.2776,132.841
Little Curfew,9,1981,Northern Territory,-12.2573,132.846
Little Curfew,9,1982,Northern Territory,-12.2777,132.852
Little Curfew,9,1981,Northern Territory,-12.2946,132.83
Little Curfew,12,1983,Northern Territory,-12.3639,132.842
Little Curfew,3,1982,Northern Territory,-12.2577,132.857
Little Curfew,9,1982,Northern Territory,-12.2565,132.824
Little Curfew,9,1983,Northern Territory,-12.3638,132.831
Little Curfew,3,1982,Northern Territory,-12.3635,132.798
Little Curfew,6,1983,Northern Territory,-12.2573,132.846
Little Curfew,3,1983,Northern Territory,-12.3262,132.816
Little Curfew,6,1983,Northern Territory,-12.3276,132.827
Little Curfew,6,1984,Northern Territory,-12.3639,132.842
Little Curfew,9,1981,Northern Territory,-12.2577,132.857
Little Curfew,6,1981,Northern Territory,-12.2779,132.885
Little Curfew,3,1983,Northern Territory,-12.3638,132.831
Little Curfew,9,1981,Northern Territory,-12.2936,132.819
Little Curfew,9,1982,Northern Territory,-12.2573,132.846
Little Curfew,6,1983,Northern Territory,-12.2565,132.824
Little Curfew,6,1983,Northern Territory,-12.3276,132.827
Little Curfew,6,1982,Northern Territory,-12.2553,132.791
Little Curfew,12,1982,Northern Territory,-12.3468,132.825
Little Curfew,9,1982,Northern Territory,-12.2779,132.885
Little Curfew,6,1982,Northern Territory,-12.3638,132.831
Little Curfew,12,1981,Northern Territory,-12.2936,132.819
Little Curfew,3,1982,Northern Territory,-12.2779,132.885
Little Curfew,9,1983,Northern Territory,-12.3637,132.82
Little Curfew,6,1983,Northern Territory,-12.3152,132.883
Little Curfew,6,1983,Northern Territory,-12.3249,132.805
Little Curfew,3,1983,Northern Territory,-12.2776,132.841
Little Curfew,6,1983,Northern Territory,-12.2779,132.885
Little Curfew,6,1982,Northern Territory,-12.2561,132.813
Little Curfew,12,1981,Northern Territory,-12.2573,132.846
Little Curfew,12,1982,Northern Territory,-12.2779,132.885
Little Curfew,12,1982,Northern Territory,-12.3474,132.87
Little Curfew,6,1983,Northern Territory,-12.3152,132.883
Little Curfew,6,1983,Northern Territory,-12.2569,132.835
Little Curfew,6,1982,Northern Territory,-12.3464,132.803
Little Curfew,6,1984,Northern Territory,-12.3637,132.82
Little Curfew,3,1983,Northern Territory,-12.3113,132.839
Little Curfew,6,1984,Northern Territory,-12.2565,132.824
Little Curfew,3,1984,Northern Territory,-12.2779,132.885
Little Curfew,9,1983,Northern Territory,-12.3474,132.87
Little Curfew,9,1981,Northern Territory,-12.3152,132.883
Little Curfew,6,1982,Northern Territory,-12.2569,132.835
Little Curfew,6,1983,Northern Territory,-12.3464,132.803
Little Curfew,12,1982,Northern Territory,-12.3464,132.803
Little Curfew,6,1981,Northern Territory,-12.2956,132.841
Little Curfew,12,1981,Northern Territory,-12.3094,132.817
Little Curfew,12,1981,Northern Territory,-12.2779,132.885
Little Curfew,12,1983,Northern Territory,-12.2553,132.791
Little Curfew,3,1983,Northern Territory,-12.3152,132.883
Little Curfew,3,1982,Northern Territory,-12.3289,132.837
Little Curfew,9,1981,Northern Territory,-12.2776,132.841
Little Curfew,9,1983,Northern Territory,-12.3468,132.825
Little Curfew,3,1983,Northern Territory,-12.2956,132.841
Little Curfew,12,1983,Northern Territory,-12.2779,132.885
Little Curfew,6,1982,Northern Territory,-12.2915,132.796
Little Curfew,12,1983,Northern Territory,-12.2577,132.857
Little Curfew,6,1984,Northern Territory,-12.3152,132.883
Little Curfew,9,1981,Northern Territory,-12.2569,132.835
Little Curfew,6,1983,Northern Territory,-12.2776,132.841
Little Curfew,6,1983,Northern Territory,-12.3468,132.825
Little Curfew,6,1984,Northern Territory,-12.2956,132.841
Little Curfew,12,1981,Northern Territory,-12.3464,132.803
Little Curfew,12,1981,Northern Territory,-12.3468,132.825
Little Curfew,12,1981,Northern Territory,-12.3466,132.814
Little Curfew,9,1983,Northern Territory,-12.3152,132.883
Little Curfew,3,1983,Northern Territory,-12.3236,132.794
Little Curfew,12,1981,Northern Territory,-12.3635,132.798
Little Curfew,9,1981,Northern Territory,-12.3468,132.825
Little Curfew,12,1983,Northern Territory,-12.2956,132.841
Little Curfew,9,1983,Northern Territory,-12.2557,132.802
Little Curfew,3,1983,Northern Territory,-12.2775,132.83
Little Curfew,12,1982,Northern Territory,-12.3638,132.831
Little Curfew,12,1982,Northern Territory,-12.3276,132.827
Little Curfew,6,1984,Northern Territory,-12.3289,132.837
Little Curfew,12,1983,Northern Territory,-12.3469,132.836
Little Curfew,3,1984,Northern Territory,-12.2573,132.846
Little Curfew,12,1983,Northern Territory,-12.2561,132.813
Little Curfew,6,1982,Northern Territory,-12.3276,132.827
Little Curfew,3,1984,Northern Territory,-12.2565,132.824
Little Curfew,3,1983,Northern Territory,-12.3638,132.831
Little Curfew,9,1982,Northern Territory,-12.3276,132.827
Little Curfew,3,1983,Northern Territory,-12.3142,132.872
Little Curfew,6,1983,Northern Territory,-12.3471,132.848
Little Curfew,12,1983,Northern Territory,-12.2776,132.841
Little Curfew,12,1983,Northern Territory,-12.3104,132.828
Little Curfew,6,1984,Northern Territory,-12.3276,132.827
Little Curfew,6,1983,Northern Territory,-12.2778,132.874
Little Curfew,6,1983,Northern Territory,-12.3104,132.828
Little Curfew,12,1981,Northern Territory,-12.2946,132.83
Little Curfew,9,1982,Northern Territory,-12.3152,132.883
Little Curfew,6,1981,Northern Territory,-12.3471,132.848
Little Curfew,3,1984,Northern Territory,-12.2776,132.841
Little Curfew,9,1983,Northern Territory,-12.3262,132.816
Little Curfew,3,1984,Northern Territory,-12.3276,132.827
Little Curfew,12,1981,Northern Territory,-12.2778,132.874
Little Curfew,6,1982,Northern Territory,-12.3476,132.881
Little Curfew,6,1983,Northern Territory,-12.3094,132.817
Little Curfew,6,1984,Northern Territory,-12.3094,132.817
Little Curfew,12,1982,Northern Territory,-12.2775,132.83
Little Curfew,3,1982,Northern Territory,-12.3473,132.859
Little Curfew,6,1983,Northern Territory,-12.3262,132.816
Little Curfew,6,1981,Northern Territory,-12.2946,132.83
Little Curfew,6,1982,Northern Territory,-12.3635,132.798
Little Curfew,12,1981,Northern Territory,-12.3476,132.881
Little Curfew,9,1981,Northern Territory,-12.3094,132.817
Little Curfew,3,1984,Northern Territory,-12.2946,132.83
Little Curfew,9,1982,Northern Territory,-12.2775,132.83
Little Curfew,6,1983,Northern Territory,-12.3473,132.859
Little Curfew,9,1982,Northern Territory,-12.3471,132.848
Little Curfew,6,1983,Northern Territory,-12.3469,132.836
Little Curfew,12,1983,Northern Territory,-12.3468,132.825
Little Curfew,6,1983,Northern Territory,-12.3476,132.881
Little Curfew,6,1982,Northern Territory,-12.3249,132.805
Little Curfew,9,1982,Northern Territory,-12.2946,132.83
Little Curfew,9,1981,Northern Territory,-12.2775,132.83
Little Curfew,12,1983,Northern Territory,-12.3473,132.859
Little Curfew,3,1983,Northern Territory,-12.2776,132.841
Little Curfew,3,1982,Northern Territory,-12.3249,132.805
Little Curfew,9,1982,Northern Territory,-12.3113,132.839
Little Curfew,12,1983,Northern Territory,-12.3133,132.861
Little Curfew,6,1983,Northern Territory,-12.3639,132.842
Little Curfew,6,1982,Northern Territory,-12.2946,132.83
Little Curfew,12,1982,Northern Territory,-12.2773,132.808
Little Curfew,3,1983,Northern Territory,-12.3473,132.859
Little Curfew,3,1984,Northern Territory,-12.3152,132.883
Little Curfew,6,1983,Northern Territory,-12.2553,132.791
Little Curfew,6,1983,Northern Territory,-12.3262,132.816
Little Curfew,3,1982,Northern Territory,-12.2925,132.808
Little Curfew,6,1983,Northern Territory,-12.3639,132.842
Little Curfew,3,1982,Northern Territory,-12.2946,132.83
Little Curfew,6,1982,Northern Territory,-12.2565,132.824
Little Curfew,3,1983,Northern Territory,-12.3152,132.883
Little Curfew,12,1981,Northern Territory,-12.3152,132.883
Little Curfew,9,1981,Northern Territory,-12.3639,132.842
Little Curfew,6,1982,Northern Territory,-12.3104,132.828
Little Curfew,3,1984,Northern Territory,-12.2925,132.808
Little Curfew,3,1984,Northern Territory,-12.3249,132.805
Little Curfew,3,1982,Northern Territory,-12.3276,132.827
Little Curfew,12,1982,Northern Territory,-12.2774,132.819
Little Curfew,3,1984,Northern Territory,-12.2778,132.874
Little Curfew,3,1982,Northern Territory,-12.2553,132.791
Little Curfew,3,1983,Northern Territory,-12.3639,132.842
Little Curfew,3,1984,Northern Territory,-12.2777,132.863
Little Curfew,6,1981,Northern Territory,-12.2936,132.819
Little Curfew,6,1982,Northern Territory,-12.3639,132.842
Little Curfew,6,1983,Northern Territory,-12.3142,132.872
Little Curfew,12,1982,Northern Territory,-12.2777,132.852
Little Curfew,9,1981,Northern Territory,-12.3635,132.798
Little Curfew,3,1984,Northern Territory,-12.2553,132.791
Little Curfew,6,1983,Northern Territory,-12.2775,132.83
Little Curfew,6,1983,Northern Territory,-12.2561,132.813
Little Curfew,6,1983,Northern Territory,-12.2936,132.819
Little Curfew,6,1981,Northern Territory,-12.3639,132.842
Little Curfew,6,1981,Northern Territory,-12.3094,132.817
Little Curfew,6,1982,Northern Territory,-12.2936,132.819
Little Curfew,3,1982,Northern Territory,-12.2778,132.874
Little Curfew,9,1981,Northern Territory,-12.2553,132.791
Little Curfew,7,1983,Northern Territory,-12.3639,132.842
Little Curfew,6,1981,Northern Territory,-12.3466,132.814
Little Curfew,12,1982,Northern Territory,-12.2936,132.819
Little Curfew,12,1981,Northern Territory,-12.2553,132.791
Little Curfew,12,1982,Northern Territory,-12.2557,132.802
Little Curfew,9,1982,Northern Territory,-12.2936,132.819
Little Curfew,12,1983,Northern Territory,-12.3464,132.803
Little Curfew,9,1983,Northern Territory,-12.3249,132.805
Little Curfew,10,1981,Northern Territory,-12.2936,132.819
Little Curfew,6,1984,Northern Territory,-12.3476,132.881
Little Curfew,6,1984,Northern Territory,-12.2553,132.791
Little Curfew,12,1983,Northern Territory,-12.3249,132.805
Little Curfew,12,1981,Northern Territory,-12.3142,132.872
Little Curfew,6,1981,Northern Territory,-12.3249,132.805
Little Curfew,6,1983,Northern Territory,-12.2777,132.852
Little Curfew,9,1983,Northern Territory,-12.2936,132.819
Little Curfew,10,1983,Northern Territory,-12.3639,132.842
Little Curfew,9,1981,Northern Territory,-12.3476,132.881
Little Curfew,9,1982,Northern Territory,-12.3249,132.805
Little Curfew,3,1982,Northern Territory,-12.3639,132.842
Little Curfew,6,1983,Northern Territory,-12.3471,132.848
Little Curfew,3,1983,Northern Territory,-12.2553,132.791
Little Curfew,6,1982,Northern Territory,-12.2777,132.852
Little Curfew,3,1983,Northern Territory,-12.2936,132.819
Little Curfew,1,1982,Northern Territory,-12.2936,132.819
Little Curfew,6,1983,Northern Territory,-12.2777,132.863
Little Curfew,9,1982,Northern Territory,-12.3469,132.836
Little Curfew,3,1983,Northern Territory,-12.2775,132.83
Little Curfew,3,1984,Northern Territory,-12.3123,132.85
Little Curfew,3,1983,Northern Territory,-12.3639,132.842
Little Curfew,6,1983,Northern Territory,-12.2956,132.841
Little Curfew,6,1984,Northern Territory,-12.2936,132.819
Little Curfew,10,1982,Northern Territory,-12.2936,132.819
Little Curfew,3,1983,Northern Territory,-12.2777,132.863
Little Curfew,6,1981,Northern Territory,-12.3152,132.883
Little Curfew,6,1982,Northern Territory,-12.2775,132.83
Little Curfew,9,1983,Northern Territory,-12.2775,132.83
Little Curfew,3,1984,Northern Territory,-12.3639,132.842
Little Curfew,3,1982,Northern Territory,-12.2956,132.841
Little Curfew,12,1983,Northern Territory,-12.2946,132.83
Little Curfew,1,1984,Northern Territory,-12.2553,132.791
Little Curfew,6,1983,Northern Territory,-12.2966,132.852
Little Curfew,6,1982,Northern Territory,-12.3469,132.836
Little Curfew,12,1981,Northern Territory,-12.3471,132.848
Little Curfew,3,1984,Northern Territory,-12.2775,132.83
Little Curfew,3,1983,Northern Territory,-12.3249,132.805
Little Curfew,6,1984,Northern Territory,-12.2777,132.852
Little Curfew,3,1983,Northern Territory,-12.3276,132.827
Little Curfew,9,1981,Northern Territory,-12.2925,132.808
Little Curfew,12,1983,Northern Territory,-12.364,132.853
Little Curfew,3,1982,Northern Territory,-12.3152,132.883
Little Curfew,3,1983,Northern Territory,-12.3471,132.848
Little Curfew,6,1983,Northern Territory,-12.2775,132.83
Little Curfew,12,1981,Northern Territory,-12.3249,132.805
Little Curfew,3,1983,Northern Territory,-12.3262,132.816
Little Curfew,3,1983,Northern Territory,-12.3276,132.827
Little Curfew,3,1983,Northern Territory,-12.2925,132.808
Little Curfew,3,1984,Northern Territory,-12.2956,132.841
Little Curfew,12,1981,Northern Territory,-12.2569,132.835
Little Curfew,3,1983,Northern Territory,-12.3123,132.85
Little Curfew,9,1981,Northern Territory,-12.3469,132.836
Little Curfew,6,1981,Northern Territory,-12.2553,132.791
Little Curfew,9,1982,Northern Territory,-12.2777,132.863
Little Curfew,6,1982,Northern Territory,-12.2557,132.802
Little Curfew,6,1983,Northern Territory,-12.2925,132.808
Little Curfew,6,1983,Northern Territory,-12.2956,132.841
Little Curfew,3,1983,Northern Territory,-12.2577,132.857
Little Curfew,9,1982,Northern Territory,-12.2778,132.874
Little Curfew,12,1983,Northern Territory,-12.3474,132.87
Little Curfew,12,1983,Northern Territory,-12.3262,132.816
Little Curfew,6,1982,Northern Territory,-12.2777,132.863
Little Curfew,9,1981,Northern Territory,-12.3236,132.794
Little Curfew,12,1982,Northern Territory,-12.3133,132.861
Little Curfew,12,1981,Northern Territory,-12.2956,132.841
Little Curfew,6,1983,Northern Territory,-12.2778,132.874
Little Curfew,3,1982,Northern Territory,-12.2915,132.796
Little Curfew,3,1982,Northern Territory,-12.3474,132.87
Little Curfew,9,1981,Northern Territory,-12.2777,132.863
Little Curfew,12,1981,Northern Territory,-12.2777,132.863
Little Curfew,6,1983,Northern Territory,-12.3236,132.794
Little Curfew,7,1983,Northern Territory,-12.3289,132.837
Little Curfew,12,1982,Northern Territory,-12.2956,132.841
Little Curfew,6,1983,Northern Territory,-12.2773,132.808
Little Curfew,9,1981,Northern Territory,-12.2778,132.874
Little Curfew,6,1983,Northern Territory,-12.3474,132.87
Little Curfew,3,1982,Northern Territory,-12.2966,132.852
Little Curfew,6,1982,Northern Territory,-12.3262,132.816
Little Curfew,6,1984,Northern Territory,-12.2557,132.802
Little Curfew,3,1982,Northern Territory,-12.3104,132.828
Little Curfew,12,1982,Northern Territory,-12.3473,132.859
Little Curfew,6,1984,Northern Territory,-12.2778,132.874
Little Curfew,6,1984,Northern Territory,-12.2773,132.808
Little Curfew,6,1982,Northern Territory,-12.3474,132.87
Little Curfew,6,1984,Northern Territory,-12.2777,132.863
Little Curfew,6,1982,Northern Territory,-12.3113,132.839
Little Curfew,9,1983,Northern Territory,-12.2946,132.83
Little Curfew,3,1984,Northern Territory,-12.2561,132.813
Little Curfew,9,1982,Northern Territory,-12.3473,132.859
Little Curfew,6,1984,Northern Territory,-12.2775,132.83
Little Curfew,9,1982,Northern Territory,-12.3123,132.85
Little Curfew,3,1984,Northern Territory,-12.3474,132.87
Little Curfew,9,1983,Northern Territory,-12.2966,132.852
Little Curfew,6,1981,Northern Territory,-12.3113,132.839
Little Curfew,6,1983,Northern Territory,-12.2946,132.83
Little Curfew,3,1982,Northern Territory,-12.2561,132.813
Little Curfew,9,1983,Northern Territory,-12.3473,132.859
Little Curfew,3,1984,Northern Territory,-12.2773,132.808
Little Curfew,3,1982,Northern Territory,-12.3471,132.848
Little Curfew,6,1981,Northern Territory,-12.3474,132.87
Little Curfew,12,1983,Northern Territory,-12.3476,132.881
Little Curfew,9,1982,Northern Territory,-12.3474,132.87
Little Curfew,9,1981,Northern Territory,-12.3142,132.872
Little Curfew,9,1981,Northern Territory,-12.2956,132.841
Little Curfew,12,1982,Northern Territory,-12.3142,132.872
Little Curfew,9,1982,Northern Territory,-12.2773,132.808
Little Curfew,3,1983,Northern Territory,-12.3471,132.848
Little Curfew,12,1982,Northern Territory,-12.2777,132.863
Little Curfew,12,1981,Northern Territory,-12.2561,132.813
Little Curfew,3,1983,Northern Territory,-12.3142,132.872
Little Curfew,6,1981,Northern Territory,-12.3142,132.872
Little Curfew,3,1983,Northern Territory,-12.3466,132.814
Little Curfew,6,1983,Northern Territory,-12.2557,132.802
Little Curfew,3,1983,Northern Territory,-12.2778,132.874
Little Curfew,3,1984,Northern Territory,-12.3471,132.848
Little Curfew,9,1983,Northern Territory,-12.364,132.853
Little Curfew,3,1984,Northern Territory,-12.2777,132.852
Little Curfew,12,1983,Northern Territory,-12.3142,132.872
Little Curfew,9,1982,Northern Territory,-12.3289,132.837
Little Curfew,3,1983,Northern Territory,-12.2777,132.852
Little Curfew,9,1983,Northern Territory,-12.2553,132.791
Little Curfew,3,1982,Northern Territory,-12.2773,132.808
Little Curfew,6,1981,Northern Territory,-12.2573,132.846
Little Curfew,6,1981,Northern Territory,-12.3104,132.828
Little Curfew,9,1982,Northern Territory,-12.2956,132.841
Little Curfew,9,1983,Northern Territory,-12.3142,132.872
Little Curfew,6,1984,Northern Territory,-12.2569,132.835
Little Curfew,12,1981,Northern Territory,-12.2777,132.852
Little Curfew,9,1981,Northern Territory,-12.3289,132.837
Little Curfew,3,1982,Northern Territory,-12.2776,132.841
Little Curfew,3,1982,Northern Territory,-12.2557,132.802
Little Curfew,3,1983,Northern Territory,-12.3104,132.828
Little Curfew,9,1983,Northern Territory,-12.3113,132.839
Little Curfew,3,1984,Northern Territory,-12.2557,132.802
Little Curfew,1,1982,Northern Territory,-12.3471,132.848
Little Curfew,9,1983,Northern Territory,-12.3289,132.837
Little Curfew,12,1981,Northern Territory,-12.3289,132.837
Little Curfew,9,1983,Northern Territory,-12.2776,132.841
Little Curfew,12,1981,Northern Territory,-12.2565,132.824
Little Curfew,3,1984,Northern Territory,-12.3104,132.828
Little Curfew,3,1983,Northern Territory,-12.2956,132.841
Little Curfew,6,1981,Northern Territory,-12.2557,132.802
Little Curfew,4,1982,Northern Territory,-12.3471,132.848
Little Curfew,3,1983,Northern Territory,-12.2569,132.835
Little Curfew,12,1983,Northern Territory,-12.3236,132.794
Little Curfew,12,1982,Northern Territory,-12.3471,132.848
Little Curfew,9,1983,Northern Territory,-12.2779,132.885
Little Curfew,9,1983,Northern Territory,-12.3466,132.814
Little Curfew,6,1983,Northern Territory,-12.2561,132.813
Little Curfew,9,1982,Northern Territory,-12.2557,132.802
Little Curfew,1,1983,Northern Territory,-12.3471,132.848
Little Curfew,3,1983,Northern Territory,-12.3236,132.794
Little Curfew,6,1984,Northern Territory,-12.3473,132.859
Little Curfew,6,1983,Northern Territory,-12.3289,132.837
Little Curfew,9,1981,Northern Territory,-12.2779,132.885
Little Curfew,6,1982,Northern Territory,-12.3466,132.814
Little Curfew,6,1983,Northern Territory,-12.2777,132.863
Little Curfew,12,1983,Northern Territory,-12.2569,132.835
Little Curfew,1,1982,Northern Territory,-12.3469,132.836
Little Curfew,12,1981,Northern Territory,-12.3236,132.794
Little Curfew,6,1982,Northern Territory,-12.3236,132.794
Little Curfew,6,1982,Northern Territory,-12.3289,132.837
Little Curfew,9,1982,Northern Territory,-12.2915,132.796
Little Curfew,6,1983,Northern Territory,-12.3466,132.814
Little Curfew,6,1981,Northern Territory,-12.2966,132.852
Little Curfew,9,1982,Northern Territory,-12.2569,132.835
Little Curfew,1,1982,Northern Territory,-12.3094,132.817
Little Curfew,6,1983,Northern Territory,-12.3473,132.859
Little Curfew,12,1982,Northern Territory,-12.3236,132.794
Little Curfew,6,1981,Northern Territory,-12.3473,132.859
Little Curfew,3,1982,Northern Territory,-12.2774,132.819
Little Curfew,12,1982,Northern Territory,-12.3262,132.816
Little Curfew,6,1983,Northern Territory,-12.2966,132.852
Little Curfew,12,1983,Northern Territory,-12.2936,132.819
Little Curfew,4,1984,Northern Territory,-12.3094,132.817
Little Curfew,9,1981,Northern Territory,-12.3473,132.859
Little Curfew,6,1984,Northern Territory,-12.3236,132.794
Little Curfew,3,1983,Northern Territory,-12.2573,132.846
Little Curfew,3,1983,Northern Territory,-12.2774,132.819
Little Curfew,6,1984,Northern Territory,-12.3262,132.816
Little Curfew,12,1982,Northern Territory,-12.364,132.853
Little Curfew,3,1984,Northern Territory,-12.2936,132.819
Little Curfew,10,1983,Northern Territory,-12.3469,132.836
Little Curfew,3,1984,Northern Territory,-12.3636,132.809
Little Curfew,6,1981,Northern Territory,-12.3236,132.794
Little Curfew,9,1983,Northern Territory,-12.2573,132.846
Little Curfew,3,1983,Northern Territory,-12.3464,132.803
Little Curfew,9,1983,Northern Territory,-12.2777,132.863
Little Curfew,9,1981,Northern Territory,-12.364,132.853
Little Curfew,3,1983,Northern Territory,-12.3249,132.805
Little Curfew,6,1983,Northern Territory,-12.3113,132.839
Little Curfew,6,1983,Northern Territory,-12.3636,132.809
Little Curfew,9,1982,Northern Territory,-12.3142,132.872
Little Curfew,12,1983,Northern Territory,-12.2573,132.846
Little Curfew,3,1982,Northern Territory,-12.3637,132.82
Little Curfew,6,1983,Northern Territory,-12.3464,132.803
Little Curfew,6,1984,Northern Territory,-12.364,132.853
Little Curfew,9,1981,Northern Territory,-12.3249,132.805
Little Curfew,10,1981,Northern Territory,-12.2774,132.819
Little Curfew,3,1984,Northern Territory,-12.2774,132.819
Little Curfew,6,1984,Northern Territory,-12.3142,132.872
Little Curfew,6,1983,Northern Territory,-12.2573,132.846
Little Curfew,12,1981,Northern Territory,-12.3637,132.82
Little Curfew,9,1982,Northern Territory,-12.3464,132.803
Little Curfew,12,1983,Northern Territory,-12.3152,132.883
Little Curfew,12,1981,Northern Territory,-12.3639,132.842
Little Curfew,10,1981,Northern Territory,-12.2777,132.852
Little Curfew,6,1981,Northern Territory,-12.2774,132.819
Little Curfew,6,1983,Northern Territory,-12.3142,132.872
Little Curfew,6,1983,Northern Territory,-12.3094,132.817
Little Curfew,6,1981,Northern Territory,-12.3464,132.803
Little Curfew,12,1983,Northern Territory,-12.3637,132.82
Little Curfew,3,1983,Northern Territory,-12.2946,132.83
Little Curfew,12,1982,Northern Territory,-12.3639,132.842
Little Curfew,7,1984,Northern Territory,-12.2774,132.819
Little Curfew,12,1983,Northern Territory,-12.2966,132.852
Little Curfew,6,1981,Northern Territory,-12.2569,132.835
Little Curfew,9,1983,Northern Territory,-12.3464,132.803
Little Curfew,12,1982,Northern Territory,-12.3637,132.82
Little Curfew,12,1983,Northern Territory,-12.2915,132.796
Little Curfew,12,1982,Northern Territory,-12.2778,132.874
Little Curfew,6,1984,Northern Territory,-12.3249,132.805
Little Curfew,1,1982,Northern Territory,-12.2777,132.852
Little Curfew,6,1982,Northern Territory,-12.2966,132.852
Little Curfew,3,1982,Northern Territory,-12.3094,132.817
Little Curfew,6,1981,Northern Territory,-12.2776,132.841
Little Curfew,6,1982,Northern Territory,-12.2774,132.819
Little Curfew,9,1981,Northern Territory,-12.2773,132.808
Little Curfew,6,1981,Northern Territory,-12.3635,132.798
Little Curfew,6,1983,Northern Territory,-12.2553,132.791
Little Curfew,6,1983,Northern Territory,-12.3469,132.836
Little Curfew,3,1984,Northern Territory,-12.2966,132.852
Little Curfew,3,1983,Northern Territory,-12.3469,132.836
Little Curfew,6,1984,Northern Territory,-12.2776,132.841
Little Curfew,9,1982,Northern Territory,-12.2774,132.819
Little Curfew,6,1982,Northern Territory,-12.2773,132.808
Little Curfew,12,1981,Northern Territory,-12.2774,132.819
Little Curfew,9,1983,Northern Territory,-12.3639,132.842
Little Curfew,12,1981,Northern Territory,-12.2557,132.802
Little Curfew,3,1983,Northern Territory,-12.2966,132.852
Little Curfew,12,1982,Northern Territory,-12.3469,132.836
Little Curfew,6,1984,Northern Territory,-12.3464,132.803
Little Curfew,6,1983,Northern Territory,-12.2774,132.819
Little Curfew,6,1983,Northern Territory,-12.2577,132.857
Little Curfew,6,1984,Northern Territory,-12.3104,132.828
Little Curfew,9,1982,Northern Territory,-12.3639,132.842
Little Curfew,3,1984,Northern Territory,-12.3469,132.836
